Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
963018,STOCK_0097,Product F,9,2025-05-18 20:13:35.707783,19.11,CUST_00377,Spain,171.99
132400,STOCK_0099,Product B,4,2024-02-06 20:13:35.708210,81.59,CUST_00377,Spain,326.36
717300,STOCK_0086,Product I,5,2024-03-14 20:13:35.708210,2.91,CUST_00377,Spain,14.55
439092,STOCK_0060,Product G,5,2025-01-17 20:13:35.708688,50.22,CUST_00377,Spain,251.1
581503,STOCK_0051,Product I,9,2024-01-10 20:13:35.708688,65.12,CUST_00378,United Kingdom,586.08
430657,STOCK_0097,Product F,9,2024-04-01 20:13:35.708688,16.73,CUST_00378,United Kingdom,150.57
495507,STOCK_0047,Product I,7,2025-07-09 20:13:35.708688,78.74,CUST_00379,Spain,551.18
846403,STOCK_0100,Product D,2,2024-11-11 20:13:35.709935,38.9,CUST_00379,Spain,77.8
931284,STOCK_0006,Product C,7,2025-05-19 20:13:35.709935,45.37,CUST_00379,Spain,317.59
798083,STOCK_0093,Product D,7,2025-07-11 20:13:35.709935,11.25,CUST_00379,Spain,78.75
992215,STOCK_0016,Product J,6,2023-09-17 20:13:35.710933,62.72,CUST_00380,United Kingdom,376.32
618680,STOCK_0094,Product G,9,2025-04-04 20:13:35.711607,68.03,CUST_00380,United Kingdom,612.27
902377,STOCK_0012,Product G,3,2025-03-25 20:13:35.711607,83.66,CUST_00380,United Kingdom,250.98
851564,STOCK_0077,Product F,6,2024-04-11 20:13:35.711607,3.0,CUST_00380,United Kingdom,18.0
116375,STOCK_0073,Product H,7,2025-03-29 20:13:35.712455,52.5,CUST_00380,United Kingdom,367.5
185687,STOCK_0033,Product G,3,2025-04-29 20:13:35.712455,52.88,CUST_00380,United Kingdom,158.64000000000001
938418,STOCK_0083,Product C,6,2025-02-14 20:13:35.713203,44.11,CUST_00380,United Kingdom,264.65999999999997
386788,STOCK_0019,Product A,3,2024-06-12 20:13:35.713203,25.98,CUST_00380,United Kingdom,77.94
C614771,STOCK_0008,Product J,2,2025-02-13 20:13:35.714237,25.4,CUST_00381,United Kingdom,50.8
695350,STOCK_0023,Product A,4,2025-03-21 20:13:35.715680,3.61,CUST_00382,Germany,14.44
777748,STOCK_0060,Product I,8,2024-08-16 20:13:35.716294,72.2,CUST_00382,Germany,577.6
565992,STOCK_0063,Product H,7,2023-08-29 20:13:35.717054,80.99,CUST_00382,Germany,566.93
315963,STOCK_0097,Product A,5,2025-03-04 20:13:35.718084,62.41,CUST_00382,Germany,312.04999999999995
517876,STOCK_0026,Product H,6,2023-10-03 20:13:35.718084,99.22,CUST_00382,Germany,595.3199999999999
983601,STOCK_0085,Product F,5,2025-07-19 20:13:35.720095,57.82,CUST_00383,Germany,289.1
761944,STOCK_0029,Product F,5,2025-02-19 20:13:35.720095,33.73,CUST_00383,Germany,168.64999999999998
712665,STOCK_0060,Product F,4,2024-06-23 20:13:35.720095,17.92,CUST_00383,Germany,71.68
733654,STOCK_0063,Product E,7,2024-12-06 20:13:35.720857,49.96,CUST_00383,Germany,349.72
891699,STOCK_0027,Product B,1,2024-05-15 20:13:35.721392,31.67,CUST_00384,Spain,31.67
780947,STOCK_0099,Product J,6,2024-06-20 20:13:35.721784,52.59,CUST_00384,Spain,315.54
518401,STOCK_0063,Product F,2,2024-07-21 20:13:35.721784,35.0,CUST_00384,Spain,70.0
912267,STOCK_0100,Product E,8,2025-04-04 20:13:35.721784,90.2,CUST_00384,Spain,721.6
508449,STOCK_0070,Product D,1,2025-07-01 20:13:35.722820,38.51,CUST_00384,Spain,38.51
593496,STOCK_0099,Product G,6,2024-02-15 20:13:35.722820,56.75,CUST_00385,France,340.5
455143,STOCK_0006,Product F,4,2025-01-29 20:13:35.723819,68.33,CUST_00385,France,273.32
380444,STOCK_0009,Product A,2,2024-04-15 20:13:35.724319,40.97,CUST_00385,France,81.94
838650,STOCK_0078,Product F,7,2024-09-01 20:13:35.724319,54.12,CUST_00385,France,378.84
C803577,STOCK_0064,Product B,9,2024-08-11 20:13:35.725910,50.26,CUST_00386,Spain,452.34
339317,STOCK_0088,Product D,7,2024-11-27 20:13:35.725910,65.71,CUST_00386,Spain,459.96999999999997
771844,STOCK_0012,Product B,8,2024-01-20 20:13:35.725910,55.95,CUST_00386,Spain,447.6
439112,STOCK_0069,Product B,4,2025-08-02 20:13:35.725910,95.98,CUST_00386,Spain,383.92
311087,STOCK_0047,Product A,2,2024-06-24 20:13:35.726940,89.54,CUST_00386,Spain,179.08
313766,STOCK_0059,Product E,2,2023-09-28 20:13:35.726940,36.87,CUST_00387,United Kingdom,73.74
297977,STOCK_0052,Product D,8,2024-08-26 20:13:35.726940,45.17,CUST_00387,United Kingdom,361.36
441530,STOCK_0010,Product A,5,2024-08-05 20:13:35.726940,51.73,CUST_00387,United Kingdom,258.65
564838,STOCK_0048,Product J,8,2024-01-13 20:13:35.727940,7.91,CUST_00387,United Kingdom,63.28
542667,STOCK_0071,Product H,7,2023-12-31 20:13:35.727940,44.28,CUST_00388,United Kingdom,309.96000000000004
961525,STOCK_0007,Product F,9,2024-10-26 20:13:35.727940,2.47,CUST_00388,United Kingdom,22.23
692127,STOCK_0086,Product B,8,2024-05-10 20:13:35.727940,8.05,CUST_00388,United Kingdom,64.4
561531,STOCK_0091,Product G,5,2023-09-12 20:13:35.729007,81.14,CUST_00389,France,405.7
576870,STOCK_0089,Product D,4,2024-07-02 20:13:35.729007,44.86,CUST_00389,France,179.44
515718,STOCK_0034,Product C,1,2023-10-29 20:13:35.729651,10.3,CUST_00390,Spain,10.3
572803,STOCK_0050,Product I,8,2024-04-16 20:13:35.729651,4.72,CUST_00390,Spain,37.76
827591,STOCK_0074,Product J,8,2024-11-15 20:13:35.729651,40.07,CUST_00391,Switzerland,320.56
980507,STOCK_0033,Product D,7,2025-02-06 20:13:35.729651,37.05,CUST_00391,Switzerland,259.34999999999997
178743,STOCK_0043,Product B,9,2024-07-07 20:13:35.730970,85.8,CUST_00391,Switzerland,772.1999999999999
364531,STOCK_0052,Product C,1,2023-11-06 20:13:35.730970,20.32,CUST_00391,Switzerland,20.32
697359,STOCK_0093,Product H,3,2024-10-10 20:13:35.730970,2.83,CUST_00391,Switzerland,8.49
317885,STOCK_0074,Product J,4,2025-07-07 20:13:35.731886,65.48,CUST_00392,United Kingdom,261.92
C723540,STOCK_0019,Product E,5,2024-06-07 20:13:35.731886,71.28,CUST_00392,United Kingdom,356.4
632191,STOCK_0065,Product E,9,2025-05-29 20:13:35.732369,94.88,CUST_00393,United Kingdom,853.92
C857902,STOCK_0005,Product E,3,2024-12-21 20:13:35.732721,22.18,CUST_00393,United Kingdom,66.53999999999999
753002,STOCK_0016,Product D,2,2025-02-10 20:13:35.732721,50.74,CUST_00393,United Kingdom,101.48
959029,STOCK_0086,Product J,9,2024-07-05 20:13:35.732721,1.87,CUST_00393,United Kingdom,16.830000000000002
218384,STOCK_0065,Product J,6,2025-05-04 20:13:35.733442,35.52,CUST_00394,France,213.12
826262,STOCK_0090,Product E,6,2024-07-08 20:13:35.733442,53.04,CUST_00394,France,318.24
941610,STOCK_0012,Product C,6,2024-02-22 20:13:35.733442,54.4,CUST_00394,France,326.4
930154,STOCK_0025,Product C,3,2024-03-30 20:13:35.733442,83.49,CUST_00394,France,250.46999999999997
954531,STOCK_0099,Product E,8,2023-12-19 20:13:35.733442,72.48,CUST_00394,France,579.84
229576,STOCK_0026,Product F,9,2024-01-04 20:13:35.734768,3.54,CUST_00395,United Kingdom,31.86
211119,STOCK_0019,Product E,3,2024-02-15 20:13:35.734768,96.21,CUST_00395,United Kingdom,288.63
595521,STOCK_0009,Product G,6,2024-07-16 20:13:35.734768,65.44,CUST_00395,United Kingdom,392.64
267198,STOCK_0007,Product G,2,2024-01-04 20:13:35.735756,67.83,CUST_00396,Netherlands,135.66
777578,STOCK_0061,Product I,5,2024-02-03 20:13:35.736098,11.34,CUST_00396,Netherlands,56.7
844976,STOCK_0096,Product D,3,2025-04-27 20:13:35.736682,61.0,CUST_00396,Netherlands,183.0
575634,STOCK_0089,Product H,1,2025-01-26 20:13:35.736682,43.81,CUST_00396,Netherlands,43.81
165488,STOCK_0045,Product H,2,2024-07-12 20:13:35.738173,7.52,CUST_00396,Netherlands,15.04
984907,STOCK_0018,Product C,4,2023-11-13 20:13:35.739285,41.11,CUST_00397,Spain,164.44
365721,STOCK_0019,Product H,4,2024-02-02 20:13:35.740216,24.21,CUST_00397,Spain,96.84
336576,STOCK_0030,Product B,3,2025-02-10 20:13:35.740726,36.72,CUST_00397,Spain,110.16
118510,STOCK_0074,Product B,3,2024-08-22 20:13:35.741398,95.63,CUST_00397,Spain,286.89
791204,STOCK_0042,Product G,4,2025-03-02 20:13:35.741948,65.97,CUST_00397,Spain,263.88
553962,STOCK_0087,Product H,5,2024-10-25 20:13:35.741948,84.37,CUST_00397,Spain,421.85
253358,STOCK_0044,Product B,7,2025-04-25 20:13:35.743270,9.07,CUST_00398,United Kingdom,63.49
633609,STOCK_0002,Product B,4,2024-03-08 20:13:35.744265,22.26,CUST_00398,United Kingdom,89.04
738471,STOCK_0099,Product C,4,2025-05-13 20:13:35.744265,86.5,CUST_00398,United Kingdom,346.0
840457,STOCK_0059,Product G,2,2024-06-20 20:13:35.745057,90.54,CUST_00398,United Kingdom,181.08
421546,STOCK_0009,Product G,2,2024-10-13 20:13:35.745057,91.27,CUST_00399,France,182.54
C230514,STOCK_0035,Product J,9,2024-03-29 20:13:35.746243,19.53,CUST_00399,France,175.77
557183,STOCK_0005,Product D,2,2024-12-18 20:13:35.746243,36.04,CUST_00400,France,72.08
497046,STOCK_0058,Product B,6,2024-11-03 20:13:35.747362,66.09,CUST_00400,France,396.54
661143,STOCK_0043,Product C,1,2024-03-02 20:13:35.749012,67.17,CUST_00400,France,67.17
252383,STOCK_0036,Product J,4,2024-10-14 20:13:35.750015,69.57,CUST_00400,France,278.28
C882328,STOCK_0094,Product H,8,2024-01-23 20:13:35.751024,4.74,CUST_00400,France,37.92
706990,STOCK_0069,Product F,5,2024-07-05 20:13:35.751024,7.95,CUST_00400,France,39.75
540990,STOCK_0083,Product I,1,2023-11-11 20:13:35.753428,59.53,CUST_00401,United Kingdom,59.53
342282,STOCK_0010,Product G,3,2024-09-17 20:13:35.754460,67.91,CUST_00401,United Kingdom,203.73
341300,STOCK_0058,Product F,2,2023-10-28 20:13:35.755098,40.13,CUST_00401,United Kingdom,80.26
C677907,STOCK_0029,Product J,7,2024-12-14 20:13:35.755535,70.58,CUST_00401,United Kingdom,494.06
838360,STOCK_0067,Product E,5,2025-04-27 20:13:35.755535,57.08,CUST_00401,United Kingdom,285.4
303474,STOCK_0070,Product G,3,2025-05-13 20:13:35.756536,49.44,CUST_00401,United Kingdom,148.32
186120,STOCK_0091,Product F,4,2024-05-07 20:13:35.758169,26.66,CUST_00402,Netherlands,106.64
413678,STOCK_0039,Product I,9,2023-10-14 20:13:35.759785,4.99,CUST_00402,Netherlands,44.910000000000004
613796,STOCK_0008,Product A,2,2025-03-11 20:13:35.759785,75.2,CUST_00402,Netherlands,150.4
599479,STOCK_0074,Product D,1,2025-01-20 20:13:35.760812,93.78,CUST_00402,Netherlands,93.78
958468,STOCK_0095,Product G,1,2025-03-26 20:13:35.761128,27.92,CUST_00402,Netherlands,27.92
230672,STOCK_0025,Product E,5,2024-03-09 20:13:35.761750,30.78,CUST_00402,Netherlands,153.9
728556,STOCK_0020,Product B,4,2024-03-09 20:13:35.763624,55.23,CUST_00403,United Kingdom,220.92
186388,STOCK_0013,Product H,9,2024-06-25 20:13:35.763624,38.71,CUST_00403,United Kingdom,348.39
817804,STOCK_0003,Product B,3,2024-04-17 20:13:35.763624,45.59,CUST_00403,United Kingdom,136.77
361188,STOCK_0014,Product C,3,2023-09-02 20:13:35.763624,95.84,CUST_00403,United Kingdom,287.52
769615,STOCK_0099,Product C,3,2024-03-18 20:13:35.764630,3.39,CUST_00404,Spain,10.17
434123,STOCK_0010,Product A,4,2024-09-16 20:13:35.764630,95.35,CUST_00404,Spain,381.4
556395,STOCK_0024,Product I,5,2025-08-05 20:13:35.765634,12.37,CUST_00404,Spain,61.849999999999994
428779,STOCK_0021,Product C,5,2024-10-15 20:13:35.766017,89.0,CUST_00404,Spain,445.0
106402,STOCK_0078,Product F,1,2023-09-20 20:13:35.766017,77.79,CUST_00404,Spain,77.79
639353,STOCK_0062,Product F,6,2024-06-18 20:13:35.766017,38.85,CUST_00404,Spain,233.10000000000002
184358,STOCK_0049,Product B,9,2024-04-25 20:13:35.767204,35.33,CUST_00405,United Kingdom,317.96999999999997
174180,STOCK_0021,Product D,2,2023-12-10 20:13:35.768222,24.72,CUST_00405,United Kingdom,49.44
287150,STOCK_0079,Product B,4,2024-07-19 20:13:35.768222,67.54,CUST_00405,United Kingdom,270.16
596464,STOCK_0044,Product C,8,2025-04-30 20:13:35.768222,35.65,CUST_00405,United Kingdom,285.2
561833,STOCK_0051,Product J,1,2023-08-24 20:13:35.769209,72.08,CUST_00405,United Kingdom,72.08
830002,STOCK_0042,Product D,6,2024-04-11 20:13:35.769209,28.1,CUST_00405,United Kingdom,168.60000000000002
728887,STOCK_0073,Product D,5,2024-06-29 20:13:35.769209,57.34,CUST_00405,United Kingdom,286.70000000000005
741469,STOCK_0083,Product J,6,2024-07-22 20:13:35.770207,68.88,CUST_00405,United Kingdom,413.28
920484,STOCK_0008,Product A,6,2024-06-23 20:13:35.771219,57.34,CUST_00406,Spain,344.04
779424,STOCK_0024,Product B,4,2023-09-28 20:13:35.772207,62.48,CUST_00406,Spain,249.92
723295,STOCK_0054,Product E,4,2024-03-08 20:13:35.772207,4.8,CUST_00407,United Kingdom,19.2
895005,STOCK_0027,Product A,1,2023-10-25 20:13:35.773213,6.2,CUST_00407,United Kingdom,6.2
159547,STOCK_0003,Product A,2,2025-01-07 20:13:35.773862,11.09,CUST_00407,United Kingdom,22.18
971022,STOCK_0055,Product J,8,2023-09-06 20:13:35.774170,94.33,CUST_00407,United Kingdom,754.64
481234,STOCK_0049,Product A,7,2023-12-24 20:13:35.774509,83.63,CUST_00407,United Kingdom,585.41
843048,STOCK_0086,Product B,3,2024-11-24 20:13:35.774509,2.91,CUST_00407,United Kingdom,8.73
370640,STOCK_0038,Product E,5,2024-12-08 20:13:35.775542,35.46,CUST_00408,United Kingdom,177.3
227192,STOCK_0081,Product H,7,2023-09-03 20:13:35.775542,33.52,CUST_00408,United Kingdom,234.64000000000001
137690,STOCK_0008,Product E,3,2024-03-29 20:13:35.776539,82.29,CUST_00408,United Kingdom,246.87
782358,STOCK_0048,Product G,7,2024-06-06 20:13:35.776539,12.26,CUST_00409,Netherlands,85.82
930258,STOCK_0079,Product C,7,2024-10-31 20:13:35.776539,76.37,CUST_00409,Netherlands,534.59
685619,STOCK_0020,Product F,8,2024-10-20 20:13:35.777531,23.01,CUST_00409,Netherlands,184.08
615303,STOCK_0079,Product D,6,2025-06-29 20:13:35.778535,23.33,CUST_00409,Netherlands,139.98
895712,STOCK_0077,Product I,9,2023-10-25 20:13:35.778535,14.05,CUST_00409,Netherlands,126.45
298573,STOCK_0064,Product D,9,2024-04-07 20:13:35.779539,95.47,CUST_00410,United Kingdom,859.23
148231,STOCK_0087,Product H,5,2025-03-22 20:13:35.780534,47.02,CUST_00410,United Kingdom,235.10000000000002
334856,STOCK_0066,Product A,2,2023-12-11 20:13:35.781912,2.31,CUST_00411,United Kingdom,4.62
144109,STOCK_0098,Product B,3,2024-12-28 20:13:35.783050,44.82,CUST_00411,United Kingdom,134.46
552483,STOCK_0046,Product F,3,2023-08-31 20:13:35.783050,26.93,CUST_00411,United Kingdom,80.78999999999999
320510,STOCK_0097,Product A,2,2024-10-05 20:13:35.783050,46.85,CUST_00411,United Kingdom,93.7
109290,STOCK_0016,Product J,8,2025-03-16 20:13:35.784097,51.49,CUST_00411,United Kingdom,411.92
C916831,STOCK_0061,Product F,5,2024-10-13 20:13:35.785076,39.88,CUST_00412,Belgium,199.4
837902,STOCK_0051,Product H,7,2024-01-05 20:13:35.785076,11.94,CUST_00412,Belgium,83.58
C231458,STOCK_0094,Product J,7,2024-05-19 20:13:35.786081,36.73,CUST_00412,Belgium,257.10999999999996
714640,STOCK_0047,Product F,1,2023-12-16 20:13:35.786081,56.23,CUST_00412,Belgium,56.23
630704,STOCK_0035,Product D,2,2025-07-03 20:13:35.786856,20.74,CUST_00413,Belgium,41.48
492508,STOCK_0018,Product F,3,2024-07-20 20:13:35.786856,72.75,CUST_00413,Belgium,218.25
886526,STOCK_0089,Product D,2,2025-01-02 20:13:35.786856,2.09,CUST_00413,Belgium,4.18
817654,STOCK_0022,Product G,4,2024-04-12 20:13:35.787871,13.55,CUST_00413,Belgium,54.2
309605,STOCK_0040,Product I,7,2025-03-23 20:13:35.787871,45.8,CUST_00413,Belgium,320.59999999999997
625608,STOCK_0037,Product J,5,2025-03-28 20:13:35.787871,49.38,CUST_00413,Belgium,246.9
798560,STOCK_0062,Product J,4,2025-08-08 20:13:35.788319,10.85,CUST_00413,Belgium,43.4
144845,STOCK_0012,Product E,3,2024-08-05 20:13:35.789555,70.7,CUST_00414,United Kingdom,212.10000000000002
189788,STOCK_0052,Product F,2,2024-01-25 20:13:35.790273,8.88,CUST_00414,United Kingdom,17.76
371984,STOCK_0068,Product E,4,2024-05-23 20:13:35.790726,81.01,CUST_00414,United Kingdom,324.04
586106,STOCK_0065,Product F,2,2025-01-13 20:13:35.790726,33.9,CUST_00414,United Kingdom,67.8
397560,STOCK_0067,Product A,8,2025-07-10 20:13:35.792134,83.33,CUST_00415,Germany,666.64
617351,STOCK_0093,Product B,7,2025-05-31 20:13:35.793179,3.47,CUST_00415,Germany,24.290000000000003
606399,STOCK_0095,Product A,4,2025-06-02 20:13:35.794173,56.12,CUST_00416,United Kingdom,224.48
150697,STOCK_0028,Product J,1,2023-11-08 20:13:35.794173,68.65,CUST_00416,United Kingdom,68.65
147419,STOCK_0006,Product J,4,2025-05-30 20:13:35.794173,22.33,CUST_00416,United Kingdom,89.32
200965,STOCK_0042,Product D,8,2023-09-01 20:13:35.794980,61.38,CUST_00416,United Kingdom,491.04
202281,STOCK_0075,Product H,4,2025-08-03 20:13:35.794980,40.87,CUST_00417,United Kingdom,163.48
294068,STOCK_0045,Product D,5,2025-01-08 20:13:35.795844,69.26,CUST_00417,United Kingdom,346.3
796480,STOCK_0043,Product J,9,2025-04-28 20:13:35.795844,55.16,CUST_00417,United Kingdom,496.43999999999994
982229,STOCK_0015,Product D,6,2024-04-08 20:13:35.796309,36.17,CUST_00418,United Kingdom,217.02
973372,STOCK_0039,Product G,7,2023-10-15 20:13:35.796309,60.23,CUST_00418,United Kingdom,421.60999999999996
413456,STOCK_0067,Product G,7,2025-04-30 20:13:35.796309,14.96,CUST_00418,United Kingdom,104.72
261545,STOCK_0043,Product H,8,2024-05-29 20:13:35.796309,56.0,CUST_00419,Germany,448.0
361609,STOCK_0070,Product H,2,2024-03-04 20:13:35.797600,35.66,CUST_00419,Germany,71.32
844227,STOCK_0039,Product D,8,2023-12-07 20:13:35.797600,71.11,CUST_00419,Germany,568.88
243492,STOCK_0074,Product J,1,2024-09-25 20:13:35.798593,30.86,CUST_00419,Germany,30.86
852648,STOCK_0068,Product F,1,2024-09-13 20:13:35.798980,57.06,CUST_00419,Germany,57.06
587028,STOCK_0014,Product G,9,2024-02-08 20:13:35.798980,56.92,CUST_00419,Germany,512.28
199074,STOCK_0058,Product F,6,2025-01-09 20:13:35.799981,81.03,CUST_00420,France,486.18
773019,STOCK_0055,Product E,7,2024-04-13 20:13:35.800976,72.7,CUST_00420,France,508.90000000000003
714773,STOCK_0030,Product C,9,2023-11-14 20:13:35.800976,94.85,CUST_00420,France,853.65
355217,STOCK_0035,Product J,7,2024-03-10 20:13:35.801986,36.19,CUST_00420,France,253.32999999999998
310190,STOCK_0091,Product H,8,2024-10-30 20:13:35.801986,47.81,CUST_00421,France,382.48
477157,STOCK_0064,Product D,2,2024-01-15 20:13:35.802857,15.96,CUST_00421,France,31.92
546732,STOCK_0053,Product H,9,2023-09-23 20:13:35.802857,95.05,CUST_00421,France,855.4499999999999
859893,STOCK_0092,Product J,5,2024-07-24 20:13:35.803430,80.1,CUST_00422,France,400.5
265024,STOCK_0039,Product F,2,2025-01-14 20:13:35.803430,70.26,CUST_00422,France,140.52
434796,STOCK_0025,Product D,8,2023-09-15 20:13:35.803430,5.94,CUST_00422,France,47.52
444199,STOCK_0087,Product B,1,2023-11-07 20:13:35.804268,34.95,CUST_00422,France,34.95
363672,STOCK_0075,Product F,1,2024-05-11 20:13:35.804268,3.23,CUST_00422,France,3.23
329489,STOCK_0074,Product G,7,2023-08-21 20:13:35.804737,53.11,CUST_00423,United Kingdom,371.77
925217,STOCK_0057,Product J,3,2024-08-04 20:13:35.804737,58.46,CUST_00423,United Kingdom,175.38
589114,STOCK_0068,Product E,2,2023-12-22 20:13:35.804737,6.38,CUST_00423,United Kingdom,12.76
C321746,STOCK_0015,Product E,9,2024-08-10 20:13:35.804737,22.36,CUST_00423,United Kingdom,201.24
C589676,STOCK_0052,Product A,3,2024-06-24 20:13:35.804737,8.63,CUST_00423,United Kingdom,25.89
634714,STOCK_0057,Product A,2,2024-12-04 20:13:35.804737,42.19,CUST_00423,United Kingdom,84.38
968729,STOCK_0009,Product D,5,2024-09-01 20:13:35.804737,94.81,CUST_00424,United Kingdom,474.05
626884,STOCK_0025,Product I,7,2025-02-27 20:13:35.806001,45.24,CUST_00424,United Kingdom,316.68
766142,STOCK_0024,Product J,4,2024-09-20 20:13:35.806001,26.85,CUST_00424,United Kingdom,107.4
847157,STOCK_0020,Product G,5,2025-07-30 20:13:35.806001,14.06,CUST_00424,United Kingdom,70.3
204162,STOCK_0082,Product H,7,2023-11-13 20:13:35.806001,26.33,CUST_00425,United Kingdom,184.31
691297,STOCK_0028,Product B,9,2023-10-31 20:13:35.806996,27.6,CUST_00425,United Kingdom,248.4
324731,STOCK_0093,Product E,4,2025-04-23 20:13:35.806996,17.27,CUST_00425,United Kingdom,69.08
731796,STOCK_0084,Product J,4,2024-09-29 20:13:35.806996,57.37,CUST_00425,United Kingdom,229.48
456611,STOCK_0084,Product E,5,2024-04-18 20:13:35.806996,48.05,CUST_00426,United Kingdom,240.25
390714,STOCK_0082,Product D,9,2024-09-19 20:13:35.806996,71.69,CUST_00426,United Kingdom,645.21
546288,STOCK_0049,Product A,6,2023-08-26 20:13:35.807991,98.51,CUST_00426,United Kingdom,591.0600000000001
679779,STOCK_0086,Product B,7,2024-03-03 20:13:35.807991,25.16,CUST_00426,United Kingdom,176.12
650197,STOCK_0065,Product A,7,2024-07-26 20:13:35.807991,93.65,CUST_00427,United Kingdom,655.5500000000001
704433,STOCK_0051,Product H,7,2025-02-28 20:13:35.807991,45.3,CUST_00428,Spain,317.09999999999997
616641,STOCK_0015,Product A,5,2025-03-16 20:13:35.807991,80.05,CUST_00428,Spain,400.25
450933,STOCK_0083,Product H,5,2024-10-18 20:13:35.809001,5.21,CUST_00428,Spain,26.05
248408,STOCK_0023,Product I,1,2024-08-19 20:13:35.809001,71.77,CUST_00428,Spain,71.77
892904,STOCK_0024,Product A,4,2025-01-01 20:13:35.809001,58.31,CUST_00428,Spain,233.24
335018,STOCK_0019,Product G,3,2025-08-04 20:13:35.809001,45.51,CUST_00429,United Kingdom,136.53
843894,STOCK_0002,Product J,4,2025-05-04 20:13:35.809001,78.24,CUST_00429,United Kingdom,312.96
444318,STOCK_0035,Product D,6,2024-04-21 20:13:35.809994,96.58,CUST_00430,United Kingdom,579.48
509336,STOCK_0048,Product D,8,2023-10-04 20:13:35.809994,81.83,CUST_00430,United Kingdom,654.64
991354,STOCK_0031,Product D,4,2025-01-17 20:13:35.809994,10.15,CUST_00430,United Kingdom,40.6
306823,STOCK_0087,Product G,5,2024-02-17 20:13:35.809994,80.79,CUST_00430,United Kingdom,403.95000000000005
889097,STOCK_0022,Product G,7,2024-05-20 20:13:35.809994,45.95,CUST_00430,United Kingdom,321.65000000000003
334046,STOCK_0032,Product A,6,2025-06-05 20:13:35.810995,43.22,CUST_00431,United Kingdom,259.32
512126,STOCK_0084,Product C,6,2024-10-26 20:13:35.810995,32.11,CUST_00431,United Kingdom,192.66
659373,STOCK_0032,Product J,4,2023-11-17 20:13:35.811484,56.78,CUST_00431,United Kingdom,227.12
C191005,STOCK_0062,Product H,9,2025-06-09 20:13:35.811484,91.15,CUST_00431,United Kingdom,820.35
500662,STOCK_0013,Product A,8,2024-02-21 20:13:35.811484,13.89,CUST_00431,United Kingdom,111.12
483545,STOCK_0098,Product E,4,2024-11-06 20:13:35.811484,45.99,CUST_00431,United Kingdom,183.96
521584,STOCK_0059,Product A,1,2024-11-12 20:13:35.811484,43.24,CUST_00431,United Kingdom,43.24
156790,STOCK_0041,Product D,4,2025-02-13 20:13:35.812284,1.02,CUST_00431,United Kingdom,4.08
752739,STOCK_0055,Product I,1,2025-03-18 20:13:35.812284,24.84,CUST_00432,France,24.84
136476,STOCK_0092,Product G,8,2024-03-20 20:13:35.812798,66.64,CUST_00432,France,533.12
938628,STOCK_0039,Product C,3,2023-10-04 20:13:35.813298,99.56,CUST_00432,France,298.68
832267,STOCK_0030,Product E,5,2024-08-07 20:13:35.813298,92.04,CUST_00432,France,460.20000000000005
309944,STOCK_0091,Product E,7,2025-02-12 20:13:35.813298,84.38,CUST_00432,France,590.66
561110,STOCK_0094,Product J,1,2024-07-26 20:13:35.813298,33.03,CUST_00432,France,33.03
378796,STOCK_0035,Product I,1,2024-11-17 20:13:35.813298,81.74,CUST_00432,France,81.74
344348,STOCK_0074,Product J,6,2023-10-17 20:13:35.814330,28.49,CUST_00433,Germany,170.94
807597,STOCK_0052,Product D,7,2024-04-04 20:13:35.814330,18.17,CUST_00433,Germany,127.19000000000001
709525,STOCK_0086,Product B,3,2023-12-11 20:13:35.814330,84.59,CUST_00433,Germany,253.77
133434,STOCK_0010,Product D,2,2024-07-25 20:13:35.815353,5.5,CUST_00433,Germany,11.0
992353,STOCK_0044,Product H,1,2023-12-27 20:13:35.815353,44.94,CUST_00434,United Kingdom,44.94
239461,STOCK_0063,Product I,4,2023-12-20 20:13:35.816529,84.31,CUST_00434,United Kingdom,337.24
194430,STOCK_0029,Product E,9,2025-05-26 20:13:35.816529,66.69,CUST_00434,United Kingdom,600.21
C787846,STOCK_0070,Product C,5,2024-05-04 20:13:35.817754,41.77,CUST_00435,United Kingdom,208.85000000000002
C673367,STOCK_0011,Product B,6,2023-11-12 20:13:35.817754,97.79,CUST_00435,United Kingdom,586.74
331362,STOCK_0050,Product F,9,2024-10-02 20:13:35.818740,54.56,CUST_00435,United Kingdom,491.04
955825,STOCK_0069,Product C,1,2024-04-23 20:13:35.819547,33.58,CUST_00436,France,33.58
377633,STOCK_0009,Product A,9,2025-07-01 20:13:35.820256,8.2,CUST_00436,France,73.8
627339,STOCK_0038,Product H,2,2024-07-16 20:13:35.820256,67.9,CUST_00436,France,135.8
902498,STOCK_0006,Product C,2,2025-01-27 20:13:35.821004,56.95,CUST_00436,France,113.9
696122,STOCK_0031,Product A,8,2023-12-01 20:13:35.821004,75.94,CUST_00436,France,607.52
317972,STOCK_0012,Product C,7,2025-07-22 20:13:35.821450,21.48,CUST_00437,United Kingdom,150.36
856590,STOCK_0100,Product A,3,2024-02-10 20:13:35.821450,81.04,CUST_00438,Spain,243.12
434267,STOCK_0010,Product D,9,2023-09-16 20:13:35.821450,51.46,CUST_00438,Spain,463.14
421954,STOCK_0100,Product J,6,2024-08-30 20:13:35.822758,57.92,CUST_00438,Spain,347.52
