order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORDER_002641,1,PROD_1608,SELLER_530,2024-11-28 20:13:34.840088,272.85,41.23
ORDER_002641,2,PROD_7953,SELLER_288,2024-11-30 20:13:34.840088,165.58,24.33
ORDER_002642,1,PROD_4154,SELLER_344,2024-07-11 20:13:34.840458,189.75,31.85
ORDER_002642,2,PROD_1995,SELLER_947,2024-07-10 20:13:34.840458,177.11,11.94
ORDER_002643,1,PROD_8829,SELLER_174,2025-01-25 20:13:34.841524,44.76,19.66
ORDER_002643,2,PROD_2106,SELLER_904,2025-01-28 20:13:34.841524,444.06,13.13
ORDER_002643,3,PROD_9140,SELLER_667,2025-01-30 20:13:34.841524,43.22,21.77
ORDER_002644,1,PROD_9713,SELLER_941,2024-02-22 20:13:34.842515,311.53,24.82
ORDER_002645,1,PROD_7730,SELLER_987,2025-03-14 20:13:34.843500,12.64,19.24
ORDER_002645,2,PROD_4451,SELLER_445,2025-03-22 20:13:34.843500,24.74,19.2
ORDER_002645,3,PROD_4450,SELLER_733,2025-03-17 20:13:34.843500,239.82,38.83
ORDER_002646,1,PROD_6341,SELLER_721,2025-04-05 20:13:34.844462,183.78,36.85
ORDER_002646,2,PROD_4656,SELLER_308,2025-04-06 20:13:34.844462,483.02,40.99
ORDER_002647,1,PROD_5236,SELLER_302,2025-05-24 20:13:34.845461,156.12,10.97
ORDER_002647,2,PROD_6041,SELLER_236,2025-05-23 20:13:34.845461,234.59,11.43
ORDER_002648,1,PROD_5830,SELLER_820,2025-04-28 20:13:34.845926,286.06,34.45
ORDER_002648,2,PROD_1302,SELLER_863,2025-05-03 20:13:34.845926,172.19,15.14
ORDER_002648,3,PROD_4386,SELLER_986,2025-04-28 20:13:34.845926,460.57,30.71
ORDER_002649,1,PROD_7544,SELLER_499,2023-10-10 20:13:34.846365,57.05,41.43
ORDER_002649,2,PROD_5988,SELLER_253,2023-10-15 20:13:34.846365,368.61,48.74
ORDER_002650,1,PROD_1853,SELLER_291,2024-07-29 20:13:34.846365,135.31,48.93
ORDER_002650,2,PROD_5911,SELLER_666,2024-07-31 20:13:34.846365,69.46,46.75
ORDER_002650,3,PROD_4048,SELLER_721,2024-07-30 20:13:34.846365,385.21,35.06
ORDER_002651,1,PROD_3878,SELLER_432,2024-01-20 20:13:34.848605,273.25,19.81
ORDER_002651,2,PROD_6068,SELLER_756,2024-01-20 20:13:34.848605,199.38,45.98
ORDER_002651,3,PROD_4014,SELLER_178,2024-01-19 20:13:34.848605,277.47,19.83
ORDER_002652,1,PROD_2538,SELLER_664,2023-08-24 20:13:34.848605,334.19,9.57
ORDER_002652,2,PROD_2670,SELLER_355,2023-08-27 20:13:34.848605,205.51,20.13
ORDER_002652,3,PROD_7701,SELLER_706,2023-08-24 20:13:34.848605,330.49,40.47
ORDER_002653,1,PROD_6553,SELLER_173,2024-12-15 20:13:34.848605,495.08,44.18
ORDER_002654,1,PROD_1918,SELLER_300,2024-06-29 20:13:34.850763,318.37,45.66
ORDER_002655,1,PROD_9701,SELLER_612,2024-06-09 20:13:34.850763,145.68,36.45
ORDER_002655,2,PROD_6624,SELLER_503,2024-06-07 20:13:34.850763,218.68,47.14
ORDER_002656,1,PROD_2268,SELLER_151,2024-05-14 20:13:34.850763,444.23,20.59
ORDER_002657,1,PROD_5164,SELLER_392,2024-05-17 20:13:34.850763,308.28,42.09
ORDER_002657,2,PROD_3697,SELLER_653,2024-05-19 20:13:34.850763,270.3,47.84
ORDER_002657,3,PROD_7782,SELLER_527,2024-05-17 20:13:34.850763,214.22,28.55
ORDER_002658,1,PROD_7090,SELLER_475,2023-12-24 20:13:34.851806,406.93,12.8
ORDER_002658,2,PROD_6513,SELLER_502,2023-12-28 20:13:34.851806,433.64,19.92
ORDER_002659,1,PROD_6292,SELLER_346,2024-04-23 20:13:34.851806,198.48,39.86
ORDER_002660,1,PROD_5391,SELLER_337,2023-11-25 20:13:34.852709,299.98,21.99
ORDER_002660,2,PROD_2765,SELLER_945,2023-11-23 20:13:34.852709,358.85,28.88
ORDER_002661,1,PROD_7492,SELLER_666,2024-12-14 20:13:34.852709,202.54,19.52
ORDER_002661,2,PROD_2245,SELLER_558,2024-12-07 20:13:34.852709,238.38,39.94
ORDER_002661,3,PROD_6320,SELLER_260,2024-12-14 20:13:34.852709,288.84,38.7
ORDER_002662,1,PROD_6905,SELLER_167,2024-08-03 20:13:34.853755,441.87,10.1
ORDER_002663,1,PROD_5344,SELLER_190,2025-06-21 20:13:34.854290,209.24,9.81
ORDER_002663,2,PROD_4624,SELLER_643,2025-06-18 20:13:34.854290,487.09,17.55
ORDER_002664,1,PROD_5621,SELLER_717,2025-07-25 20:13:34.854290,261.52,44.68
ORDER_002665,1,PROD_8232,SELLER_293,2024-03-30 20:13:34.855499,41.89,23.33
ORDER_002665,2,PROD_2286,SELLER_888,2024-03-25 20:13:34.855499,45.95,45.27
ORDER_002665,3,PROD_3377,SELLER_295,2024-03-23 20:13:34.855499,442.2,44.65
ORDER_002666,1,PROD_7224,SELLER_597,2025-06-12 20:13:34.856874,287.14,42.87
ORDER_002667,1,PROD_3251,SELLER_626,2024-09-19 20:13:34.856874,414.98,20.92
ORDER_002667,2,PROD_5961,SELLER_108,2024-09-22 20:13:34.856874,63.2,5.45
ORDER_002667,3,PROD_5925,SELLER_912,2024-09-23 20:13:34.856874,216.6,8.69
ORDER_002668,1,PROD_6656,SELLER_349,2025-04-07 20:13:34.856874,194.46,42.9
ORDER_002668,2,PROD_1783,SELLER_976,2025-04-04 20:13:34.856874,219.28,33.62
ORDER_002669,1,PROD_1969,SELLER_709,2024-01-02 20:13:34.857912,193.92,7.18
ORDER_002669,2,PROD_7189,SELLER_117,2023-12-31 20:13:34.857912,266.41,43.6
ORDER_002669,3,PROD_2973,SELLER_760,2023-12-27 20:13:34.857912,140.76,35.76
ORDER_002670,1,PROD_9326,SELLER_414,2025-08-18 20:13:34.858956,457.39,11.84
ORDER_002670,2,PROD_9926,SELLER_209,2025-08-15 20:13:34.858956,394.86,23.3
ORDER_002671,1,PROD_1935,SELLER_130,2024-09-12 20:13:34.858956,88.94,47.78
ORDER_002672,1,PROD_7102,SELLER_425,2024-05-31 20:13:34.858956,27.08,28.19
ORDER_002672,2,PROD_3565,SELLER_635,2024-05-30 20:13:34.858956,130.7,49.79
ORDER_002672,3,PROD_4918,SELLER_657,2024-06-03 20:13:34.858956,402.63,38.77
ORDER_002673,1,PROD_5138,SELLER_396,2025-07-14 20:13:34.859939,400.24,17.07
ORDER_002673,2,PROD_3375,SELLER_358,2025-07-19 20:13:34.859939,154.3,33.99
ORDER_002673,3,PROD_1224,SELLER_993,2025-07-18 20:13:34.859939,245.56,15.5
ORDER_002674,1,PROD_8822,SELLER_670,2024-12-08 20:13:34.860890,72.5,36.16
ORDER_002674,2,PROD_4749,SELLER_360,2024-12-10 20:13:34.860890,316.54,22.05
ORDER_002674,3,PROD_3043,SELLER_252,2024-12-11 20:13:34.860890,219.4,42.02
ORDER_002675,1,PROD_9292,SELLER_760,2023-11-24 20:13:34.861698,174.06,40.75
ORDER_002676,1,PROD_8846,SELLER_365,2025-07-15 20:13:34.862794,454.22,20.48
ORDER_002677,1,PROD_5197,SELLER_430,2025-05-09 20:13:34.863151,120.93,23.34
ORDER_002677,2,PROD_1415,SELLER_401,2025-05-05 20:13:34.863151,433.25,44.49
ORDER_002677,3,PROD_9853,SELLER_458,2025-05-02 20:13:34.863151,258.36,8.89
ORDER_002678,1,PROD_7248,SELLER_412,2024-02-18 20:13:34.864158,28.7,33.61
ORDER_002678,2,PROD_4075,SELLER_932,2024-02-20 20:13:34.864158,179.84,26.56
ORDER_002678,3,PROD_6647,SELLER_140,2024-02-21 20:13:34.864158,368.2,14.7
ORDER_002679,1,PROD_2044,SELLER_246,2024-12-12 20:13:34.864158,290.94,48.0
ORDER_002680,1,PROD_3028,SELLER_144,2024-01-11 20:13:34.865163,158.03,15.32
ORDER_002680,2,PROD_9919,SELLER_197,2024-01-14 20:13:34.865163,270.98,42.9
ORDER_002680,3,PROD_8681,SELLER_992,2024-01-10 20:13:34.865163,279.09,38.14
ORDER_002681,1,PROD_8408,SELLER_101,2023-08-24 20:13:34.866391,14.45,36.12
ORDER_002681,2,PROD_9150,SELLER_907,2023-08-27 20:13:34.866391,137.68,40.97
ORDER_002681,3,PROD_7937,SELLER_226,2023-08-26 20:13:34.866391,378.6,41.19
ORDER_002682,1,PROD_6729,SELLER_936,2024-08-05 20:13:34.867391,414.92,38.26
ORDER_002683,1,PROD_4804,SELLER_634,2024-10-21 20:13:34.867391,235.99,26.96
ORDER_002683,2,PROD_6790,SELLER_550,2024-10-25 20:13:34.867391,87.99,37.07
ORDER_002683,3,PROD_5606,SELLER_986,2024-10-27 20:13:34.867391,65.54,7.89
ORDER_002684,1,PROD_6276,SELLER_112,2023-09-12 20:13:34.868433,25.83,9.58
ORDER_002684,2,PROD_3156,SELLER_475,2023-09-06 20:13:34.868433,379.35,32.91
ORDER_002685,1,PROD_1957,SELLER_835,2024-06-19 20:13:34.868433,417.18,34.33
ORDER_002686,1,PROD_6707,SELLER_829,2025-05-25 20:13:34.868433,310.95,22.05
ORDER_002687,1,PROD_8208,SELLER_826,2024-04-16 20:13:34.868433,27.47,19.96
ORDER_002687,2,PROD_9977,SELLER_690,2024-04-17 20:13:34.868433,262.93,40.58
ORDER_002687,3,PROD_4433,SELLER_359,2024-04-11 20:13:34.868433,345.66,8.47
ORDER_002688,1,PROD_4139,SELLER_972,2024-02-13 20:13:34.869386,360.61,8.7
ORDER_002688,2,PROD_2749,SELLER_238,2024-02-08 20:13:34.869386,25.94,30.04
ORDER_002688,3,PROD_7774,SELLER_187,2024-02-06 20:13:34.869386,191.49,14.63
ORDER_002689,1,PROD_4499,SELLER_898,2024-12-18 20:13:34.869386,385.1,21.7
ORDER_002689,2,PROD_8896,SELLER_102,2024-12-18 20:13:34.869386,417.93,11.41
ORDER_002689,3,PROD_1121,SELLER_374,2024-12-22 20:13:34.869386,170.47,47.88
ORDER_002690,1,PROD_1969,SELLER_806,2025-04-14 20:13:34.870323,384.96,27.6
ORDER_002690,2,PROD_9077,SELLER_359,2025-04-15 20:13:34.870323,427.72,9.1
ORDER_002691,1,PROD_1285,SELLER_713,2025-08-16 20:13:34.870747,73.45,35.42
ORDER_002691,2,PROD_7926,SELLER_858,2025-08-17 20:13:34.870747,155.48,10.46
ORDER_002692,1,PROD_8169,SELLER_217,2024-07-30 20:13:34.870747,245.13,48.33
ORDER_002692,2,PROD_1054,SELLER_377,2024-07-31 20:13:34.870747,269.0,10.88
ORDER_002692,3,PROD_5865,SELLER_239,2024-08-02 20:13:34.870747,411.6,31.89
ORDER_002693,1,PROD_3260,SELLER_266,2025-01-18 20:13:34.871979,243.94,10.37
ORDER_002694,1,PROD_3940,SELLER_869,2025-01-12 20:13:34.871979,12.88,22.36
ORDER_002694,2,PROD_7929,SELLER_586,2025-01-18 20:13:34.871979,216.27,46.59
ORDER_002694,3,PROD_1778,SELLER_255,2025-01-18 20:13:34.871979,415.29,24.09
ORDER_002695,1,PROD_8909,SELLER_751,2025-07-26 20:13:34.872963,402.39,11.81
ORDER_002696,1,PROD_5917,SELLER_745,2025-05-06 20:13:34.873728,156.67,9.97
ORDER_002697,1,PROD_4738,SELLER_653,2023-09-02 20:13:34.873728,321.99,7.42
ORDER_002697,2,PROD_4683,SELLER_588,2023-09-03 20:13:34.873728,36.85,49.93
ORDER_002697,3,PROD_8150,SELLER_668,2023-09-04 20:13:34.873728,182.15,5.5
ORDER_002698,1,PROD_8512,SELLER_637,2024-02-07 20:13:34.875327,78.04,7.91
ORDER_002698,2,PROD_3576,SELLER_187,2024-02-07 20:13:34.875327,228.74,19.66
ORDER_002699,1,PROD_2170,SELLER_361,2024-09-01 20:13:34.876584,411.08,18.29
ORDER_002699,2,PROD_8306,SELLER_985,2024-09-07 20:13:34.876584,54.75,44.37
ORDER_002700,1,PROD_8188,SELLER_746,2024-12-21 20:13:34.877518,51.43,46.87
ORDER_002700,2,PROD_9120,SELLER_925,2024-12-21 20:13:34.877518,231.34,12.55
ORDER_002700,3,PROD_1615,SELLER_167,2024-12-20 20:13:34.877518,399.5,49.68
ORDER_002701,1,PROD_4706,SELLER_135,2025-03-18 20:13:34.877518,477.47,38.76
ORDER_002701,2,PROD_1082,SELLER_599,2025-03-21 20:13:34.877518,318.41,36.54
ORDER_002702,1,PROD_1636,SELLER_899,2024-03-12 20:13:34.877518,173.64,9.66
ORDER_002703,1,PROD_1342,SELLER_742,2023-12-11 20:13:34.878258,447.15,24.4
ORDER_002704,1,PROD_6886,SELLER_886,2025-07-18 20:13:34.878258,66.92,22.69
ORDER_002704,2,PROD_4582,SELLER_233,2025-07-16 20:13:34.878258,429.74,13.68
ORDER_002705,1,PROD_2045,SELLER_947,2025-06-26 20:13:34.879105,402.24,21.2
ORDER_002706,1,PROD_9998,SELLER_586,2024-10-23 20:13:34.879105,207.05,20.94
ORDER_002707,1,PROD_5746,SELLER_510,2025-02-14 20:13:34.879895,499.16,46.76
ORDER_002708,1,PROD_9668,SELLER_424,2025-07-28 20:13:34.879895,152.95,6.72
ORDER_002709,1,PROD_1089,SELLER_459,2025-01-23 20:13:34.879895,188.8,20.7
ORDER_002709,2,PROD_6297,SELLER_878,2025-01-26 20:13:34.879895,240.03,10.2
ORDER_002710,1,PROD_6658,SELLER_204,2024-05-10 20:13:34.881180,380.9,28.33
ORDER_002711,1,PROD_2896,SELLER_882,2024-04-03 20:13:34.881180,196.85,19.7
ORDER_002711,2,PROD_1810,SELLER_982,2024-04-03 20:13:34.881180,348.61,22.64
ORDER_002712,1,PROD_3953,SELLER_598,2023-08-27 20:13:34.881180,239.9,25.73
ORDER_002712,2,PROD_8970,SELLER_494,2023-08-30 20:13:34.881180,337.18,32.79
ORDER_002713,1,PROD_5895,SELLER_903,2024-02-24 20:13:34.881180,351.41,22.22
ORDER_002713,2,PROD_3899,SELLER_554,2024-02-19 20:13:34.881180,382.08,46.68
ORDER_002713,3,PROD_5051,SELLER_604,2024-02-17 20:13:34.881180,385.04,5.9
ORDER_002714,1,PROD_9429,SELLER_481,2024-05-21 20:13:34.882244,234.66,26.49
ORDER_002714,2,PROD_1186,SELLER_219,2024-05-24 20:13:34.882244,10.62,43.35
ORDER_002715,1,PROD_7934,SELLER_967,2024-08-28 20:13:34.882244,435.03,7.67
ORDER_002715,2,PROD_9173,SELLER_651,2024-09-03 20:13:34.882244,296.03,22.58
ORDER_002715,3,PROD_7800,SELLER_429,2024-08-27 20:13:34.882244,179.36,8.27
ORDER_002716,1,PROD_6674,SELLER_145,2025-04-27 20:13:34.883263,480.92,6.13
ORDER_002716,2,PROD_1872,SELLER_534,2025-04-23 20:13:34.883263,481.77,14.08
ORDER_002717,1,PROD_7642,SELLER_344,2024-09-03 20:13:34.883263,67.3,32.72
ORDER_002717,2,PROD_1397,SELLER_321,2024-09-02 20:13:34.883263,32.0,25.34
ORDER_002718,1,PROD_1892,SELLER_946,2024-07-24 20:13:34.884296,216.49,38.69
ORDER_002719,1,PROD_1731,SELLER_313,2024-01-30 20:13:34.884296,330.7,38.42
ORDER_002719,2,PROD_8263,SELLER_757,2024-02-01 20:13:34.884296,10.05,8.3
ORDER_002720,1,PROD_6239,SELLER_867,2025-04-19 20:13:34.884296,226.26,35.11
ORDER_002720,2,PROD_3090,SELLER_608,2025-04-25 20:13:34.884296,472.21,49.38
ORDER_002720,3,PROD_6247,SELLER_966,2025-04-21 20:13:34.884296,473.14,16.01
ORDER_002721,1,PROD_6673,SELLER_504,2024-10-29 20:13:34.884296,297.15,38.01
ORDER_002721,2,PROD_7023,SELLER_933,2024-10-28 20:13:34.884296,327.57,41.11
ORDER_002722,1,PROD_8692,SELLER_657,2024-01-24 20:13:34.885319,60.72,20.62
ORDER_002723,1,PROD_7471,SELLER_802,2025-08-06 20:13:34.885319,419.62,33.31
ORDER_002724,1,PROD_2902,SELLER_596,2024-10-28 20:13:34.885319,253.91,47.55
ORDER_002725,1,PROD_8998,SELLER_880,2024-03-13 20:13:34.885319,421.97,17.24
ORDER_002726,1,PROD_4995,SELLER_824,2024-11-05 20:13:34.886136,370.94,15.36
ORDER_002727,1,PROD_7182,SELLER_572,2024-05-02 20:13:34.886136,471.98,19.24
ORDER_002728,1,PROD_5455,SELLER_759,2025-04-25 20:13:34.886545,200.45,32.95
ORDER_002728,2,PROD_9452,SELLER_365,2025-04-23 20:13:34.886545,386.82,35.44
ORDER_002728,3,PROD_4939,SELLER_861,2025-04-24 20:13:34.886545,165.64,32.23
ORDER_002729,1,PROD_8690,SELLER_791,2024-03-29 20:13:34.886545,291.97,22.21
ORDER_002729,2,PROD_1355,SELLER_998,2024-03-30 20:13:34.886545,302.98,46.83
ORDER_002730,1,PROD_3058,SELLER_358,2024-12-01 20:13:34.886545,299.27,23.9
ORDER_002730,2,PROD_3380,SELLER_252,2024-12-02 20:13:34.886545,33.28,39.01
ORDER_002730,3,PROD_2279,SELLER_652,2024-11-29 20:13:34.886545,159.56,39.89
ORDER_002731,1,PROD_6565,SELLER_816,2025-02-16 20:13:34.886545,394.92,21.0
ORDER_002731,2,PROD_2108,SELLER_872,2025-02-14 20:13:34.886545,443.59,49.86
ORDER_002732,1,PROD_4827,SELLER_473,2024-07-06 20:13:34.888120,87.81,6.66
ORDER_002733,1,PROD_4370,SELLER_532,2025-03-09 20:13:34.889189,422.67,41.21
ORDER_002733,2,PROD_6138,SELLER_844,2025-03-07 20:13:34.889189,394.74,28.15
ORDER_002734,1,PROD_9238,SELLER_947,2024-02-08 20:13:34.891184,206.06,48.86
ORDER_002735,1,PROD_3159,SELLER_212,2024-06-27 20:13:34.892177,171.01,20.12
ORDER_002735,2,PROD_5920,SELLER_953,2024-06-23 20:13:34.892177,266.22,43.63
ORDER_002735,3,PROD_4976,SELLER_821,2024-06-28 20:13:34.892177,138.05,29.7
ORDER_002736,1,PROD_9005,SELLER_782,2025-03-04 20:13:34.893192,391.44,23.6
ORDER_002736,2,PROD_1873,SELLER_418,2025-03-06 20:13:34.893192,83.33,11.69
ORDER_002737,1,PROD_9576,SELLER_747,2024-06-11 20:13:34.893192,436.27,45.92
ORDER_002737,2,PROD_5076,SELLER_802,2024-06-14 20:13:34.893192,144.91,47.67
ORDER_002738,1,PROD_9808,SELLER_985,2023-10-04 20:13:34.894136,225.65,10.77
ORDER_002739,1,PROD_7734,SELLER_589,2025-03-17 20:13:34.894136,54.57,38.62
ORDER_002739,2,PROD_3664,SELLER_865,2025-03-17 20:13:34.894136,66.67,9.56
ORDER_002740,1,PROD_1748,SELLER_100,2024-10-12 20:13:34.894136,182.51,43.29
ORDER_002740,2,PROD_2027,SELLER_248,2024-10-08 20:13:34.894136,400.31,47.3
ORDER_002741,1,PROD_2610,SELLER_146,2023-10-12 20:13:34.894952,339.04,35.3
ORDER_002741,2,PROD_1245,SELLER_353,2023-10-10 20:13:34.894952,397.04,11.92
ORDER_002742,1,PROD_5002,SELLER_436,2024-03-10 20:13:34.894952,161.19,11.56
ORDER_002742,2,PROD_7666,SELLER_483,2024-03-10 20:13:34.894952,97.85,14.98
ORDER_002742,3,PROD_3784,SELLER_964,2024-03-10 20:13:34.894952,489.18,49.15
ORDER_002743,1,PROD_8893,SELLER_413,2025-01-28 20:13:34.894952,447.29,37.34
ORDER_002743,2,PROD_5095,SELLER_791,2025-02-02 20:13:34.894952,408.99,24.16
ORDER_002743,3,PROD_3355,SELLER_922,2025-02-02 20:13:34.894952,446.95,8.22
ORDER_002744,1,PROD_1608,SELLER_711,2025-01-24 20:13:34.895823,379.14,24.51
ORDER_002745,1,PROD_6427,SELLER_988,2024-08-22 20:13:34.895823,379.2,30.39
ORDER_002746,1,PROD_7976,SELLER_920,2023-10-21 20:13:34.895823,83.68,37.44
ORDER_002747,1,PROD_5695,SELLER_869,2025-01-11 20:13:34.896959,50.39,27.7
ORDER_002747,2,PROD_6367,SELLER_929,2025-01-10 20:13:34.896959,221.78,16.81
ORDER_002747,3,PROD_3971,SELLER_957,2025-01-09 20:13:34.896959,112.65,45.65
ORDER_002748,1,PROD_2721,SELLER_786,2024-02-11 20:13:34.897318,166.91,37.33
ORDER_002748,2,PROD_4277,SELLER_935,2024-02-12 20:13:34.897318,53.92,44.28
ORDER_002749,1,PROD_6276,SELLER_280,2024-06-20 20:13:34.897318,184.54,36.71
ORDER_002749,2,PROD_5253,SELLER_483,2024-06-24 20:13:34.897318,447.56,10.69
ORDER_002750,1,PROD_6190,SELLER_190,2025-02-27 20:13:34.898341,289.24,21.2
ORDER_002751,1,PROD_1345,SELLER_814,2024-05-31 20:13:34.898805,131.61,22.83
ORDER_002751,2,PROD_8851,SELLER_758,2024-06-04 20:13:34.898805,477.09,9.87
ORDER_002752,1,PROD_1475,SELLER_425,2025-07-27 20:13:34.898805,102.28,7.54
ORDER_002752,2,PROD_5253,SELLER_372,2025-07-28 20:13:34.898805,330.35,16.47
ORDER_002752,3,PROD_8468,SELLER_430,2025-07-28 20:13:34.898805,423.37,43.92
ORDER_002753,1,PROD_6323,SELLER_979,2024-03-07 20:13:34.900120,140.81,22.08
ORDER_002753,2,PROD_1408,SELLER_577,2024-03-07 20:13:34.900120,356.1,23.7
ORDER_002754,1,PROD_6334,SELLER_240,2024-01-19 20:13:34.900120,94.36,22.87
ORDER_002754,2,PROD_4546,SELLER_830,2024-01-26 20:13:34.900120,344.35,21.21
ORDER_002754,3,PROD_1743,SELLER_310,2024-01-24 20:13:34.900120,271.62,40.15
ORDER_002755,1,PROD_5153,SELLER_395,2025-01-26 20:13:34.901086,222.91,24.27
ORDER_002755,2,PROD_3134,SELLER_937,2025-01-22 20:13:34.901086,24.89,13.03
ORDER_002756,1,PROD_6411,SELLER_419,2024-03-26 20:13:34.901086,304.83,43.93
ORDER_002757,1,PROD_4333,SELLER_278,2024-07-17 20:13:34.901086,148.58,28.03
ORDER_002757,2,PROD_3154,SELLER_670,2024-07-17 20:13:34.901086,375.62,19.57
ORDER_002757,3,PROD_2644,SELLER_754,2024-07-20 20:13:34.901086,251.33,19.87
ORDER_002758,1,PROD_2629,SELLER_158,2024-10-23 20:13:34.902068,110.0,18.5
ORDER_002759,1,PROD_6911,SELLER_102,2024-05-15 20:13:34.902068,248.17,40.16
ORDER_002759,2,PROD_4386,SELLER_705,2024-05-23 20:13:34.902068,107.84,6.56
ORDER_002760,1,PROD_3218,SELLER_404,2025-04-16 20:13:34.902859,350.84,10.79
ORDER_002760,2,PROD_9526,SELLER_967,2025-04-20 20:13:34.902859,89.96,44.42
ORDER_002760,3,PROD_6429,SELLER_955,2025-04-22 20:13:34.902859,48.39,32.69
ORDER_002761,1,PROD_4504,SELLER_238,2023-10-15 20:13:34.903205,364.07,21.51
ORDER_002761,2,PROD_2964,SELLER_579,2023-10-09 20:13:34.903205,470.76,16.01
ORDER_002761,3,PROD_3645,SELLER_659,2023-10-13 20:13:34.903205,212.98,42.96
ORDER_002762,1,PROD_3575,SELLER_739,2023-09-09 20:13:34.903205,259.01,18.36
ORDER_002762,2,PROD_5416,SELLER_576,2023-09-07 20:13:34.903205,100.22,16.53
ORDER_002762,3,PROD_7165,SELLER_930,2023-09-07 20:13:34.903205,421.57,6.14
ORDER_002763,1,PROD_9785,SELLER_315,2023-08-23 20:13:34.903838,374.8,5.89
ORDER_002764,1,PROD_5100,SELLER_334,2023-10-19 20:13:34.903838,393.61,15.0
ORDER_002764,2,PROD_5723,SELLER_103,2023-10-18 20:13:34.903838,462.94,18.9
ORDER_002764,3,PROD_3364,SELLER_638,2023-10-16 20:13:34.903838,118.46,44.56
ORDER_002765,1,PROD_5542,SELLER_169,2024-03-25 20:13:34.904190,134.54,14.52
ORDER_002765,2,PROD_8391,SELLER_467,2024-03-23 20:13:34.904190,414.81,14.19
ORDER_002766,1,PROD_1152,SELLER_657,2025-07-17 20:13:34.904190,122.29,44.97
ORDER_002766,2,PROD_7896,SELLER_102,2025-07-16 20:13:34.904190,174.64,30.75
ORDER_002767,1,PROD_8706,SELLER_700,2024-07-08 20:13:34.904190,376.36,41.18
ORDER_002767,2,PROD_2007,SELLER_866,2024-07-06 20:13:34.904190,39.39,42.55
ORDER_002767,3,PROD_2612,SELLER_177,2024-07-08 20:13:34.904190,322.36,11.83
ORDER_002768,1,PROD_3421,SELLER_870,2025-03-26 20:13:34.905359,476.89,14.94
ORDER_002768,2,PROD_5728,SELLER_512,2025-03-24 20:13:34.905359,420.59,40.57
ORDER_002769,1,PROD_9911,SELLER_271,2025-06-05 20:13:34.905359,136.79,32.87
ORDER_002769,2,PROD_5900,SELLER_250,2025-06-05 20:13:34.905359,386.71,13.42
ORDER_002769,3,PROD_8101,SELLER_473,2025-06-10 20:13:34.905359,317.12,45.9
ORDER_002770,1,PROD_7744,SELLER_631,2023-09-21 20:13:34.906296,175.99,49.71
ORDER_002771,1,PROD_9438,SELLER_599,2025-02-24 20:13:34.906296,495.18,19.69
ORDER_002771,2,PROD_4692,SELLER_849,2025-02-25 20:13:34.906296,105.14,14.79
ORDER_002772,1,PROD_9596,SELLER_221,2024-02-17 20:13:34.907216,122.53,33.86
ORDER_002773,1,PROD_4982,SELLER_907,2023-11-17 20:13:34.907541,355.35,29.03
ORDER_002774,1,PROD_3193,SELLER_366,2023-12-21 20:13:34.907541,53.97,22.38
ORDER_002774,2,PROD_4418,SELLER_764,2023-12-17 20:13:34.907541,67.98,49.77
ORDER_002775,1,PROD_8814,SELLER_873,2024-09-09 20:13:34.908544,122.55,27.36
ORDER_002776,1,PROD_9901,SELLER_866,2025-02-25 20:13:34.909100,189.22,27.13
ORDER_002776,2,PROD_9877,SELLER_554,2025-02-25 20:13:34.909100,65.41,38.62
ORDER_002777,1,PROD_9325,SELLER_977,2024-01-02 20:13:34.909100,465.45,41.13
ORDER_002778,1,PROD_4681,SELLER_636,2023-10-16 20:13:34.909100,43.58,31.64
ORDER_002779,1,PROD_1207,SELLER_860,2025-03-22 20:13:34.909100,271.89,10.25
ORDER_002779,2,PROD_6750,SELLER_801,2025-03-26 20:13:34.909100,22.74,6.34
ORDER_002779,3,PROD_7747,SELLER_431,2025-03-22 20:13:34.909100,192.45,35.04
ORDER_002780,1,PROD_6587,SELLER_334,2024-05-02 20:13:34.910412,245.12,19.38
ORDER_002781,1,PROD_7892,SELLER_529,2023-09-10 20:13:34.910412,29.57,21.99
ORDER_002781,2,PROD_6181,SELLER_760,2023-09-06 20:13:34.910412,74.43,15.27
ORDER_002781,3,PROD_4066,SELLER_715,2023-09-05 20:13:34.910412,488.7,42.41
ORDER_002782,1,PROD_2222,SELLER_535,2025-08-24 20:13:34.911054,166.53,20.9
ORDER_002783,1,PROD_2681,SELLER_359,2024-03-31 20:13:34.911054,85.02,33.72
ORDER_002784,1,PROD_3829,SELLER_327,2024-08-01 20:13:34.911054,85.44,5.26
ORDER_002785,1,PROD_4660,SELLER_546,2025-08-20 20:13:34.911532,450.4,47.73
ORDER_002785,2,PROD_3627,SELLER_712,2025-08-21 20:13:34.911532,90.97,32.02
ORDER_002786,1,PROD_6228,SELLER_292,2023-10-19 20:13:34.911532,248.16,29.19
ORDER_002786,2,PROD_3121,SELLER_195,2023-10-15 20:13:34.911532,468.03,28.19
ORDER_002786,3,PROD_5832,SELLER_488,2023-10-18 20:13:34.911532,273.15,14.58
ORDER_002787,1,PROD_8503,SELLER_309,2025-04-28 20:13:34.911933,420.21,42.84
ORDER_002788,1,PROD_2703,SELLER_320,2024-08-23 20:13:34.911933,465.16,38.85
ORDER_002789,1,PROD_8575,SELLER_393,2024-01-08 20:13:34.911933,446.51,20.35
